,Assists,xA,xG,Goals_Scored,Minutes,Own_Goals,Penalites_Missed,Red_Cards,Points,Yellow_Cards,Firstname,Lastname,Fixture_Rating,Delta_Goals,Delta_Assists,Next_Points,Running_Assists,Running_xA,Running_xG,Running_Goals_Scored,Running_Minutes,Running_Own_Goals,Running_Penalites_Missed,Running_Red_Cards,Running_Points,Running_Yellow_Cards,Running_Fixture_Rating,Running_Delta_Goals,Running_Delta_Assists,Running_Next_Points
0,0,0.02,0.76,2,67,0,0,0,13,0,Alexander,Isak,5,1.24,-0.02,2.0,0.0,0.02,0.76,2.0,67.0,0.0,0.0,0.0,13.0,0.0,5.0,1.24,-0.02,2.0
1,0,0.02,0.0,0,65,0,0,0,2,0,Alexander,Isak,5,0.0,-0.02,2.0,0.0,0.02,0.38,1.0,66.0,0.0,0.0,0.0,7.5,0.0,5.0,0.62,-0.02,2.0
2,0,0.02,0.16,0,71,0,0,0,2,0,Alexander,Isak,5,-0.16,-0.02,2.0,0.0,0.02,0.3066666666666667,0.6666666666666666,67.66666666666667,0.0,0.0,0.0,5.666666666666667,0.0,5.0,0.36000000000000004,-0.02,2.0
3,0,0.03,0.48,0,73,0,0,0,2,0,Alexander,Isak,3,-0.48,-0.03,0.0,0.0,0.0225,0.35,0.5,69.0,0.0,0.0,0.0,4.75,0.0,4.5,0.15,-0.0225,1.5
4,0,0.0,0.0,0,0,0,0,0,0,0,Alexander,Isak,2,0.0,0.0,5.0,0.0,0.017499999999999998,0.16,0.0,52.25,0.0,0.0,0.0,1.5,0.0,3.75,-0.16,-0.017499999999999998,2.25
5,0,0.02,0.61,1,20,0,0,0,5,0,Alexander,Isak,2,0.39,-0.02,6.0,0.0,0.0175,0.3125,0.25,41.0,0.0,0.0,0.0,2.25,0.0,3.0,-0.0625,-0.0175,3.25
6,0,0.03,1.83,1,90,0,0,0,6,0,Alexander,Isak,2,-0.8300000000000001,-0.03,13.0,0.0,0.019999999999999997,0.73,0.5,45.75,0.0,0.0,0.0,3.25,0.0,2.25,-0.23,-0.019999999999999997,6.0
7,0,0.01,1.6,2,85,0,0,0,13,0,Alexander,Isak,4,0.3999999999999999,-0.01,1.0,0.0,0.015,1.01,1.0,48.75,0.0,0.0,0.0,6.0,0.0,2.5,-0.010000000000000037,-0.015,6.25
8,0,0.0,0.0,0,20,0,0,0,1,0,Alexander,Isak,4,0.0,0.0,0.0,0.0,0.015,1.01,1.0,53.75,0.0,0.0,0.0,6.25,0.0,3.0,-0.010000000000000037,-0.015,5.0
9,0,0.0,0.0,0,0,0,0,0,0,0,Alexander,Isak,3,0.0,0.0,0.0,0.0,0.01,0.8574999999999999,0.75,48.75,0.0,0.0,0.0,5.0,0.0,3.25,-0.10750000000000004,-0.01,3.5
10,0,0.0,0.0,0,0,0,0,0,0,0,Alexander,Isak,5,0.0,0.0,0.0,0.0,0.0025,0.4,0.5,26.25,0.0,0.0,0.0,3.5,0.0,4.0,0.09999999999999998,-0.0025,0.25
11,0,0.0,0.0,0,0,0,0,0,0,0,Alexander,Isak,3,0.0,0.0,8.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.25,0.0,3.75,0.0,0.0,2.0
12,0,0.01,0.64,1,80,0,0,0,8,0,Alexander,Isak,4,0.36,-0.01,2.0,0.0,0.0025,0.16,0.25,20.0,0.0,0.0,0.0,2.0,0.0,3.75,0.09,-0.0025,2.5
13,0,0.64,0.34,0,90,0,0,0,2,0,Alexander,Isak,4,-0.34,-0.64,2.0,0.0,0.1625,0.245,0.25,42.5,0.0,0.0,0.0,2.5,0.0,4.0,0.0049999999999999906,-0.1625,3.0
14,0,0.01,0.45,0,90,0,0,0,2,0,Alexander,Isak,3,-0.45,-0.01,2.0,0.0,0.165,0.35750000000000004,0.25,65.0,0.0,0.0,0.0,3.0,0.0,3.5,-0.10750000000000001,-0.165,3.5
15,0,0.06,0.77,0,63,0,0,0,2,0,Alexander,Isak,5,-0.77,-0.06,0.0,0.0,0.18,0.55,0.25,80.75,0.0,0.0,0.0,3.5,0.0,4.0,-0.30000000000000004,-0.18,1.5
16,0,0.0,0.0,0,0,0,0,0,0,0,Alexander,Isak,3,0.0,0.0,1.0,0.0,0.1775,0.39,0.0,60.75,0.0,0.0,0.0,1.5,0.0,3.75,-0.39,-0.1775,1.25
17,0,0.2,0.0,0,52,0,0,0,1,0,Alexander,Isak,2,0.0,-0.2,7.0,0.0,0.0675,0.30500000000000005,0.0,51.25,0.0,0.0,0.0,1.25,0.0,3.25,-0.30500000000000005,-0.0675,2.5
18,0,0.15,1.35,1,90,0,0,0,7,0,Alexander,Isak,2,-0.3500000000000001,-0.15,6.0,0.0,0.10250000000000001,0.53,0.25,51.25,0.0,0.0,0.0,2.5,0.0,3.0,-0.28,-0.10250000000000001,3.5
19,0,0.03,0.25,1,90,0,0,0,6,0,Alexander,Isak,5,0.75,-0.03,6.0,0.0,0.095,0.4,0.5,58.0,0.0,0.0,0.0,3.5,0.0,3.0,0.09999999999999998,-0.095,5.0
20,0,0.02,0.78,1,90,0,0,0,6,0,Alexander,Isak,5,0.21999999999999997,-0.02,1.0,0.0,0.1,0.595,0.75,80.5,0.0,0.0,0.0,5.0,0.0,3.5,0.15499999999999997,-0.1,5.0
21,0,0.01,0.04,0,42,0,0,0,1,0,Alexander,Isak,5,-0.04,-0.01,0.0,0.0,0.0525,0.605,0.75,78.0,0.0,0.0,0.0,5.0,0.0,4.25,0.14499999999999996,-0.0525,3.25
22,0,0.0,0.0,0,0,0,0,0,0,0,Alexander,Isak,2,0.0,0.0,0.0,0.0,0.015,0.2675,0.5,55.5,0.0,0.0,0.0,3.25,0.0,4.25,0.23249999999999998,-0.015,1.75
23,0,0.0,0.0,0,0,0,0,0,0,0,Alexander,Isak,2,0.0,0.0,0.0,0.0,0.0075,0.20500000000000002,0.25,33.0,0.0,0.0,0.0,1.75,0.0,3.5,0.04499999999999999,-0.0075,0.25
24,0,0.0,0.0,0,0,0,0,0,0,0,Alexander,Isak,3,0.0,0.0,2.0,0.0,0.0025,0.01,0.0,10.5,0.0,0.0,0.0,0.25,0.0,3.0,-0.01,-0.0025,0.5
25,0,0.01,0.04,0,63,0,0,0,2,0,Alexander,Isak,5,-0.04,-0.01,8.0,0.0,0.0025,0.01,0.0,15.75,0.0,0.0,0.0,0.5,0.0,3.0,-0.01,-0.0025,2.5
26,0,0.01,0.7,1,69,0,0,0,8,0,Alexander,Isak,3,0.30000000000000004,-0.01,6.0,0.0,0.005,0.185,0.25,33.0,0.0,0.0,0.0,2.5,0.0,3.25,0.06500000000000002,-0.005,4.0
27,0,0.03,0.09,1,90,0,0,0,6,0,Alexander,Isak,4,0.91,-0.03,15.0,0.0,0.0125,0.2075,0.5,55.5,0.0,0.0,0.0,4.0,0.0,3.75,0.29250000000000004,-0.0125,7.75
28,1,0.2,1.87,2,90,0,0,0,15,1,Alexander,Isak,4,0.1299999999999999,0.8,8.0,0.25,0.0625,0.675,1.0,78.0,0.0,0.0,0.0,7.75,0.25,4.0,0.32499999999999996,0.1875,9.25
29,0,0.26,1.34,1,90,0,0,0,8,0,Alexander,Isak,3,-0.3400000000000001,-0.26,2.0,0.25,0.125,1.0,1.25,84.75,0.0,0.0,0.0,9.25,0.25,3.5,0.24999999999999997,0.125,7.75
30,0,0.01,0.27,0,90,0,0,0,2,0,Alexander,Isak,3,-0.27,-0.01,12.0,0.25,0.125,0.8925000000000001,1.0,90.0,0.0,0.0,0.0,7.75,0.25,3.5,0.10749999999999993,0.125,9.25
31,0,0.02,1.51,2,90,0,0,0,12,0,Alexander,Isak,5,0.49,-0.02,2.0,0.25,0.1225,1.2475,1.25,90.0,0.0,0.0,0.0,9.25,0.25,3.75,0.0024999999999999467,0.1275,6.0
32,0,0.04,0.06,0,90,0,0,0,2,0,Alexander,Isak,4,-0.06,-0.04,13.0,0.0,0.0825,0.795,0.75,90.0,0.0,0.0,0.0,6.0,0.0,3.75,-0.045000000000000026,-0.0825,7.25
33,0,0.09,1.22,2,90,0,0,0,13,0,Alexander,Isak,2,0.78,-0.09,7.0,0.0,0.04,0.765,1.0,90.0,0.0,0.0,0.0,7.25,0.0,3.5,0.235,-0.04,8.5
34,1,0.08,1.64,1,76,0,1,0,7,0,Alexander,Isak,2,-0.6399999999999999,0.92,2.0,0.25,0.057499999999999996,1.1075,1.25,86.5,0.0,0.25,0.0,8.5,0.0,3.25,0.14250000000000002,0.1925,6.0
35,0,0.01,0.2,0,67,0,0,0,2,0,Alexander,Isak,3,-0.2,-0.01,2.0,0.25,0.055,0.78,0.75,80.75,0.0,0.25,0.0,6.0,0.0,2.75,-0.029999999999999985,0.195,6.0
36,0,0.15,0.34,0,90,0,0,0,2,0,Alexander,Isak,4,-0.34,-0.15,14.0,0.25,0.08249999999999999,0.8500000000000001,0.75,80.75,0.0,0.25,0.0,6.0,0.0,2.75,-0.09999999999999999,0.16749999999999998,6.25
37,2,0.49,0.88,1,80,0,0,0,14,0,Alexander,Isak,2,0.12,1.51,,0.75,0.1825,0.765,0.5,78.25,0.0,0.25,0.0,6.25,0.0,2.75,-0.265,0.5675,6.0
0,1,0.01,0.07,0,15,0,0,0,4,0,Antoine,Semenyo,4,-0.07,0.99,6.0,1.0,0.01,0.07,0.0,15.0,0.0,0.0,0.0,4.0,0.0,4.0,-0.07,0.99,6.0
1,0,0.1,0.18,1,75,0,0,0,6,1,Antoine,Semenyo,5,0.8200000000000001,-0.1,2.0,0.5,0.055,0.125,0.5,45.0,0.0,0.0,0.0,5.0,0.5,4.5,0.375,0.445,4.0
2,0,0.02,0.17,0,72,0,0,0,2,0,Antoine,Semenyo,5,-0.17,-0.02,1.0,0.3333333333333333,0.043333333333333335,0.14,0.3333333333333333,54.0,0.0,0.0,0.0,4.0,0.3333333333333333,4.666666666666667,0.19333333333333333,0.29,3.0
3,0,0.0,0.19,0,59,0,0,0,1,0,Antoine,Semenyo,2,-0.19,0.0,0.0,0.25,0.0325,0.1525,0.25,55.25,0.0,0.0,0.0,3.25,0.25,4.0,0.0975,0.2175,2.25
4,0,0.0,0.0,0,0,0,0,0,0,0,Antoine,Semenyo,4,0.0,0.0,1.0,0.0,0.030000000000000002,0.135,0.25,51.5,0.0,0.0,0.0,2.25,0.25,4.0,0.11499999999999999,-0.030000000000000002,1.0
5,0,0.0,0.09,0,26,0,0,0,1,0,Antoine,Semenyo,3,-0.09,0.0,1.0,0.0,0.005,0.1125,0.0,39.25,0.0,0.0,0.0,1.0,0.0,3.5,-0.11250000000000002,-0.005,0.75
6,0,0.0,0.0,0,7,0,0,0,1,0,Antoine,Semenyo,5,0.0,0.0,0.0,0.0,0.0,0.07,0.0,23.0,0.0,0.0,0.0,0.75,0.0,3.5,-0.07,0.0,0.5
7,0,0.0,0.0,0,0,0,0,0,0,0,Antoine,Semenyo,3,0.0,0.0,0.0,0.0,0.0,0.0225,0.0,8.25,0.0,0.0,0.0,0.5,0.0,3.75,-0.022500000000000013,0.0,0.5
8,0,0.0,0.0,0,0,0,0,0,0,0,Antoine,Semenyo,3,0.0,0.0,9.0,0.0,0.0,0.0225,0.0,8.25,0.0,0.0,0.0,0.5,0.0,3.5,-0.022500000000000013,0.0,2.5
9,0,0.38,0.14,1,68,0,0,0,9,0,Antoine,Semenyo,2,0.86,-0.38,1.0,0.0,0.095,0.035,0.25,18.75,0.0,0.0,0.0,2.5,0.0,3.25,0.21499999999999997,-0.095,2.5
10,0,0.0,0.0,0,19,0,0,0,1,0,Antoine,Semenyo,5,0.0,0.0,2.0,0.0,0.095,0.035,0.25,21.75,0.0,0.0,0.0,2.5,0.0,3.25,0.215,-0.095,3.0
11,0,0.01,0.22,0,80,0,0,0,2,0,Antoine,Semenyo,4,-0.22,-0.01,5.0,0.0,0.0975,0.09,0.25,41.75,0.0,0.0,0.0,3.0,0.0,3.5,0.16,-0.0975,4.25
12,1,0.02,0.07,0,65,0,0,0,5,0,Antoine,Semenyo,2,-0.07,0.98,5.0,0.25,0.10250000000000001,0.10750000000000001,0.25,58.0,0.0,0.0,0.0,4.25,0.0,3.25,0.1425,0.1475,3.25
13,0,0.02,0.28,1,70,0,0,0,5,1,Antoine,Semenyo,5,0.72,-0.02,2.0,0.25,0.0125,0.14250000000000002,0.25,58.5,0.0,0.0,0.0,3.25,0.25,4.0,0.10749999999999998,0.2375,3.5
14,0,0.04,0.08,0,61,0,0,0,2,0,Antoine,Semenyo,4,-0.08,-0.04,1.0,0.25,0.0225,0.1625,0.25,69.0,0.0,0.0,0.0,3.5,0.25,3.75,0.08749999999999998,0.22749999999999998,3.25
15,0,0.05,0.0,0,57,0,0,0,1,0,Antoine,Semenyo,4,0.0,-0.05,1.0,0.25,0.0325,0.10750000000000003,0.25,63.25,0.0,0.0,0.0,3.25,0.25,3.75,0.1425,0.2175,2.25
16,0,0.05,0.31,0,69,0,0,0,1,1,Antoine,Semenyo,2,-0.31,-0.05,5.0,0.0,0.04,0.16750000000000004,0.25,64.25,0.0,0.0,0.0,2.25,0.5,3.75,0.08249999999999998,-0.04,2.25
17,1,0.05,0.02,0,71,0,0,0,5,0,Antoine,Semenyo,3,-0.02,0.95,1.0,0.25,0.0475,0.10250000000000002,0.0,64.5,0.0,0.0,0.0,2.25,0.25,3.25,-0.10250000000000002,0.20249999999999999,2.0
18,0,0.01,0.08,0,29,0,0,0,1,0,Antoine,Semenyo,5,-0.08,-0.01,0.0,0.25,0.04,0.10250000000000001,0.0,56.5,0.0,0.0,0.0,2.0,0.25,3.5,-0.10250000000000001,0.21,1.75
19,0,0.0,0.0,0,0,0,0,0,0,0,Antoine,Semenyo,5,0.0,0.0,2.0,0.25,0.0275,0.10250000000000001,0.0,42.25,0.0,0.0,0.0,1.75,0.25,3.75,-0.10250000000000001,0.22249999999999998,2.0
20,0,0.01,0.4,0,67,0,0,0,2,0,Antoine,Semenyo,4,-0.4,-0.01,1.0,0.25,0.0175,0.125,0.0,41.75,0.0,0.0,0.0,2.0,0.0,4.25,-0.125,0.23249999999999998,1.0
21,0,0.01,0.01,0,45,0,0,0,1,0,Antoine,Semenyo,2,-0.01,-0.01,1.0,0.0,0.0075,0.12250000000000001,0.0,35.25,0.0,0.0,0.0,1.0,0.0,4.0,-0.12250000000000001,-0.0075,1.0
22,0,0.02,0.08,0,27,0,0,0,1,0,Antoine,Semenyo,3,-0.08,-0.02,8.0,0.0,0.01,0.1225,0.0,34.75,0.0,0.0,0.0,1.0,0.0,3.5,-0.1225,-0.01,3.0
23,0,0.01,0.07,1,77,0,0,0,8,0,Antoine,Semenyo,4,0.9299999999999999,-0.01,2.0,0.0,0.0125,0.14,0.25,54.0,0.0,0.0,0.0,3.0,0.0,3.25,0.10999999999999999,-0.0125,3.0
24,0,0.08,0.0,0,90,0,0,0,2,0,Antoine,Semenyo,5,0.0,-0.08,7.0,0.0,0.030000000000000002,0.04,0.25,59.75,0.0,0.0,0.0,3.0,0.0,3.5,0.21,-0.030000000000000002,4.5
25,0,0.29,0.2,1,90,0,0,0,7,1,Antoine,Semenyo,2,0.8,-0.29,2.0,0.0,0.09999999999999999,0.0875,0.5,71.0,0.0,0.0,0.0,4.5,0.25,3.5,0.4125,-0.09999999999999999,4.75
26,0,0.04,0.54,0,90,0,0,0,2,0,Antoine,Semenyo,2,-0.54,-0.04,13.0,0.0,0.10499999999999998,0.2025,0.5,86.75,0.0,0.0,0.0,4.75,0.25,3.25,0.2975,-0.10499999999999998,6.0
27,0,0.13,0.44,2,90,0,0,0,13,0,Antoine,Semenyo,2,1.56,-0.13,2.0,0.0,0.135,0.295,0.75,90.0,0.0,0.0,0.0,6.0,0.25,2.75,0.45499999999999996,-0.135,6.0
28,0,0.02,0.22,0,90,0,0,0,2,0,Antoine,Semenyo,3,-0.22,-0.02,3.0,0.0,0.12,0.35,0.75,90.0,0.0,0.0,0.0,6.0,0.25,2.25,0.39999999999999997,-0.12,5.0
29,1,0.06,0.12,0,45,0,0,0,3,1,Antoine,Semenyo,4,-0.12,0.94,2.0,0.25,0.0625,0.33,0.5,78.75,0.0,0.0,0.0,5.0,0.25,2.75,0.16999999999999996,0.1875,5.0
30,0,0.01,0.0,0,68,0,0,0,2,0,Antoine,Semenyo,2,0.0,-0.01,0.0,0.25,0.055,0.195,0.5,73.25,0.0,0.0,0.0,5.0,0.25,2.75,0.30499999999999994,0.195,1.75
31,0,0.0,0.0,0,0,0,0,0,0,0,Antoine,Semenyo,4,0.0,0.0,1.0,0.25,0.0225,0.08499999999999999,0.0,50.75,0.0,0.0,0.0,1.75,0.25,3.25,-0.08500000000000008,0.2275,1.5
32,0,0.0,0.11,0,27,0,0,0,1,0,Antoine,Semenyo,5,-0.11,0.0,9.0,0.25,0.017499999999999998,0.057499999999999996,0.0,35.0,0.0,0.0,0.0,1.5,0.25,3.75,-0.05750000000000008,0.2325,3.0
33,0,0.04,0.25,1,90,0,0,0,9,0,Antoine,Semenyo,3,0.75,-0.04,2.0,0.0,0.0125,0.09,0.25,46.25,0.0,0.0,0.0,3.0,0.0,3.5,0.15999999999999992,-0.012499999999999973,3.0
34,0,0.33,0.04,0,90,0,0,0,2,0,Antoine,Semenyo,3,-0.04,-0.33,2.0,0.0,0.0925,0.09999999999999999,0.25,51.75,0.0,0.0,0.0,3.0,0.0,3.75,0.1499999999999999,-0.09249999999999997,3.5
35,0,0.01,0.04,0,90,0,0,0,2,0,Antoine,Semenyo,5,-0.04,-0.01,2.0,0.0,0.095,0.11,0.25,74.25,0.0,0.0,0.0,3.5,0.0,4.0,0.13999999999999993,-0.09499999999999997,3.75
36,0,0.05,0.13,0,90,0,0,0,2,0,Antoine,Semenyo,2,-0.13,-0.05,1.0,0.0,0.1075,0.115,0.25,90.0,0.0,0.0,0.0,3.75,0.0,3.25,0.1349999999999999,-0.10749999999999997,1.75
37,0,0.32,0.14,0,90,0,0,0,1,1,Antoine,Semenyo,4,-0.14,-0.32,,0.0,0.1775,0.08750000000000001,0.0,90.0,0.0,0.0,0.0,1.75,0.25,3.5,-0.08750000000000009,-0.1775,1.6666666666666667
0,0,0.0,0.0,0,0,0,0,0,0,0,Cameron,Archer,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
1,0,0.0,0.0,0,5,0,0,0,0,1,Cameron,Archer,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.5,3.5,0.0,0.0,0.0
2,0,0.0,0.0,0,0,0,0,0,0,0,Cameron,Archer,2,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.3333333333333333,3.0,0.0,0.0,4.0
3,1,0.0,0.17,1,74,0,0,0,12,0,Cameron,Archer,3,0.83,1.0,1.0,0.25,0.0,0.0425,0.25,19.75,0.0,0.0,0.0,3.0,0.25,3.0,0.2075,0.25,3.25
4,0,0.07,0.0,0,90,0,0,0,1,1,Cameron,Archer,5,0.0,-0.07,2.0,0.25,0.0175,0.0425,0.25,42.25,0.0,0.0,0.0,3.25,0.5,3.25,0.2075,0.23249999999999998,3.75
5,0,0.02,0.0,0,90,0,0,0,2,0,Cameron,Archer,4,0.0,-0.02,2.0,0.25,0.022500000000000003,0.0425,0.25,63.5,0.0,0.0,0.0,3.75,0.25,3.5,0.2075,0.2275,4.25
6,0,0.04,0.16,0,78,0,0,0,2,0,Cameron,Archer,4,-0.16,-0.04,2.0,0.25,0.0325,0.0825,0.25,83.0,0.0,0.0,0.0,4.25,0.25,4.0,0.16749999999999998,0.2175,1.75
7,0,0.01,0.0,0,78,0,0,0,2,0,Cameron,Archer,3,0.0,-0.01,2.0,0.0,0.035,0.04,0.0,84.0,0.0,0.0,0.0,1.75,0.25,4.0,-0.04,-0.035,2.0
8,0,0.01,0.21,0,90,0,0,0,2,0,Cameron,Archer,4,-0.21,-0.01,1.0,0.0,0.02,0.0925,0.0,84.0,0.0,0.0,0.0,2.0,0.0,3.75,-0.0925,-0.02,1.75
9,0,0.0,0.0,0,31,0,0,0,1,0,Cameron,Archer,5,0.0,0.0,9.0,0.0,0.015,0.0925,0.0,69.25,0.0,0.0,0.0,1.75,0.0,4.0,-0.0925,-0.015,3.5
10,0,0.03,0.05,1,90,0,0,0,9,0,Cameron,Archer,3,0.95,-0.03,2.0,0.0,0.0125,0.065,0.25,72.25,0.0,0.0,0.0,3.5,0.0,3.75,0.185,-0.0125,3.5
11,0,0.15,0.0,0,90,0,0,0,2,0,Cameron,Archer,3,0.0,-0.15,2.0,0.0,0.0475,0.065,0.25,75.25,0.0,0.0,0.0,3.5,0.0,3.75,0.185,-0.0475,3.5
12,0,0.03,0.0,0,90,0,0,0,2,0,Cameron,Archer,3,0.0,-0.03,1.0,0.0,0.0525,0.0125,0.25,75.25,0.0,0.0,0.0,3.5,0.0,3.5,0.2375,-0.0525,3.5
13,0,0.0,0.12,0,45,0,0,0,1,0,Cameron,Archer,2,-0.12,0.0,2.0,0.0,0.0525,0.042499999999999996,0.25,78.75,0.0,0.0,0.0,3.5,0.0,2.75,0.2075,-0.0525,1.75
14,0,0.01,0.48,0,90,0,0,0,2,0,Cameron,Archer,5,-0.48,-0.01,2.0,0.0,0.0475,0.15,0.0,78.75,0.0,0.0,0.0,1.75,0.0,3.25,-0.15,-0.0475,1.75
15,0,0.1,0.12,0,90,0,0,0,2,0,Cameron,Archer,2,-0.12,-0.1,2.0,0.0,0.035,0.18,0.0,78.75,0.0,0.0,0.0,1.75,0.0,3.0,-0.18,-0.035,1.75
16,0,0.0,0.23,0,90,0,0,0,2,0,Cameron,Archer,4,-0.23,0.0,8.0,0.0,0.0275,0.2375,0.0,78.75,0.0,0.0,0.0,1.75,0.0,3.25,-0.2375,-0.0275,3.5
17,0,0.0,0.5,1,89,0,0,0,8,0,Cameron,Archer,5,0.5,0.0,5.0,0.0,0.0275,0.3325,0.25,89.75,0.0,0.0,0.0,3.5,0.0,4.0,-0.08249999999999999,-0.0275,4.25
18,1,0.19,0.76,0,85,0,0,0,5,0,Cameron,Archer,2,-0.76,0.81,1.0,0.25,0.07250000000000001,0.40249999999999997,0.25,88.5,0.0,0.0,0.0,4.25,0.0,3.25,-0.1525,0.17750000000000002,4.0
19,0,0.05,0.0,0,23,0,0,0,1,0,Cameron,Archer,5,0.0,-0.05,1.0,0.25,0.06,0.37249999999999994,0.25,71.75,0.0,0.0,0.0,4.0,0.0,4.0,-0.1225,0.19,3.75
20,0,0.01,0.03,0,23,0,0,0,1,0,Cameron,Archer,4,-0.03,-0.01,1.0,0.25,0.0625,0.32249999999999995,0.25,55.0,0.0,0.0,0.0,3.75,0.0,4.0,-0.07250000000000001,0.1875,2.0
21,0,0.0,0.0,0,3,0,0,0,1,0,Cameron,Archer,4,0.0,0.0,1.0,0.25,0.0625,0.1975,0.0,33.5,0.0,0.0,0.0,2.0,0.0,3.75,-0.1975,0.1875,1.0
22,0,0.03,0.12,0,25,0,0,0,1,0,Cameron,Archer,5,-0.12,-0.03,7.0,0.0,0.0225,0.0375,0.0,18.5,0.0,0.0,0.0,1.0,0.0,4.5,-0.0375,-0.0225,2.5
23,0,0.02,0.77,1,80,0,0,0,7,0,Cameron,Archer,2,0.22999999999999998,-0.02,0.0,0.0,0.015,0.23,0.25,32.75,0.0,0.0,0.0,2.5,0.0,3.75,0.019999999999999997,-0.015,2.25
24,0,0.0,0.0,0,0,0,0,0,0,0,Cameron,Archer,3,0.0,0.0,0.0,0.0,0.0125,0.2225,0.25,27.0,0.0,0.0,0.0,2.25,0.0,3.5,0.027499999999999997,-0.0125,2.0
25,0,0.0,0.0,0,0,0,0,0,0,0,Cameron,Archer,3,0.0,0.0,0.0,0.0,0.0125,0.2225,0.25,26.25,0.0,0.0,0.0,2.0,0.0,3.25,0.027499999999999997,-0.0125,1.75
26,0,0.0,0.0,0,0,0,0,0,0,0,Cameron,Archer,5,0.0,0.0,0.0,0.0,0.005,0.1925,0.25,20.0,0.0,0.0,0.0,1.75,0.0,3.25,0.057499999999999996,-0.005,0.0
27,0,0.0,0.0,0,0,0,0,0,0,0,Cameron,Archer,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0
28,0,0.0,0.0,0,0,0,0,0,0,0,Cameron,Archer,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0
29,0,0.0,0.0,0,0,0,0,0,0,0,Cameron,Archer,5,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0
30,1,0.13,0.0,0,3,0,0,0,4,0,Cameron,Archer,4,0.0,0.87,1.0,0.25,0.0325,0.0,0.0,0.75,0.0,0.0,0.0,1.0,0.0,3.75,0.0,0.2175,1.25
31,0,0.01,0.11,0,14,0,0,0,1,0,Cameron,Archer,2,-0.11,-0.01,1.0,0.25,0.035,0.0275,0.0,4.25,0.0,0.0,0.0,1.25,0.0,3.5,-0.0275,0.215,1.5
32,0,0.38,0.0,0,22,0,0,0,1,0,Cameron,Archer,2,0.0,-0.38,2.0,0.25,0.13,0.0275,0.0,9.75,0.0,0.0,0.0,1.5,0.0,3.25,-0.0275,0.12,2.0
33,0,0.01,0.06,0,61,0,0,0,2,0,Cameron,Archer,4,-0.06,-0.01,2.0,0.25,0.1325,0.042499999999999996,0.0,25.0,0.0,0.0,0.0,2.0,0.0,3.0,-0.042499999999999996,0.1175,1.5
34,0,0.03,0.28,0,66,0,0,0,2,0,Cameron,Archer,4,-0.28,-0.03,2.0,0.0,0.1075,0.1125,0.0,40.75,0.0,0.0,0.0,1.5,0.0,3.0,-0.1125,-0.1075,1.75
35,0,0.04,0.77,0,73,0,0,0,2,0,Cameron,Archer,2,-0.77,-0.04,2.0,0.0,0.115,0.2775,0.0,55.5,0.0,0.0,0.0,1.75,0.0,3.0,-0.2775,-0.115,2.0
36,0,0.01,0.14,0,80,0,0,0,2,0,Cameron,Archer,3,-0.14,-0.01,2.0,0.0,0.0225,0.3125,0.0,70.0,0.0,0.0,0.0,2.0,0.0,3.25,-0.3125,-0.0225,2.0
37,0,0.01,0.2,0,61,0,0,0,2,0,Cameron,Archer,5,-0.2,-0.01,,0.0,0.022500000000000003,0.34750000000000003,0.0,70.0,0.0,0.0,0.0,2.0,0.0,3.5,-0.34750000000000003,-0.022500000000000003,2.0
0,0,0.09,1.05,1,90,0,0,0,8,0,Carlton,Morris,3,-0.050000000000000044,-0.09,2.0,0.0,0.09,1.05,1.0,90.0,0.0,0.0,0.0,8.0,0.0,3.0,-0.050000000000000044,-0.09,2.0
1,0,0.15,0.16,0,90,0,0,0,2,0,Carlton,Morris,4,-0.16,-0.15,5.0,0.0,0.12,0.605,0.5,90.0,0.0,0.0,0.0,5.0,0.0,3.5,-0.10500000000000002,-0.12,3.5
2,1,0.13,0.15,0,90,0,0,0,5,0,Carlton,Morris,4,-0.15,0.87,2.0,0.3333333333333333,0.12333333333333334,0.45333333333333337,0.3333333333333333,90.0,0.0,0.0,0.0,5.0,0.0,3.6666666666666665,-0.12000000000000001,0.21,3.0
3,0,0.0,0.09,0,73,0,0,0,2,0,Carlton,Morris,3,-0.09,0.0,9.0,0.25,0.0925,0.3625,0.25,85.75,0.0,0.0,0.0,4.25,0.0,3.5,-0.11250000000000002,0.1575,4.5
4,0,0.08,1.04,1,90,0,0,0,9,0,Carlton,Morris,3,-0.040000000000000036,-0.08,8.0,0.25,0.09000000000000001,0.36,0.25,85.75,0.0,0.0,0.0,4.5,0.0,3.5,-0.11000000000000001,0.16,6.0
