,Assists,Clean_Sheet,xA,xG,xGC,Goals_Conceded,Goals_Scored,Minutes,Own_Goals,Penalites_Missed,Penalties_Saved,Red_Cards,Saves,Points,Yellow_Cards,Firstname,Lastname,Fixture_Rating,Delta_Goals,Delta_Assists,Delta_Goals_Conceded,Next_Points,Running_Assists,Running_Clean_Sheet,Running_xA,Running_xG,Running_xGC,Running_Goals_Conceded,Running_Goals_Scored,Running_Minutes,Running_Own_Goals,Running_Penalites_Missed,Running_Penalties_Saved,Running_Red_Cards,Running_Saves,Running_Points,Running_Yellow_Cards,Running_Fixture_Rating,Running_Delta_Goals,Running_Delta_Assists,Running_Delta_Goals_Conceded,Running_Next_Points
12,0,1,0.0,0.0,2.73,0,0,90,0,0,0,0,6,9,0,Andre,Onana,3,0.0,0.0,2.73,3.0,0.0,0.75,0.0,0.0,2.025,0.75,0.0,90.0,0.0,0.0,0.0,0.0,4.75,6.25,0.25,3.25,0.0,0.0,1.275,6.5
13,0,0,0.0,0.0,2.65,1,0,90,0,0,0,0,3,3,0,Andre,Onana,4,0.0,0.0,1.65,2.0,0.0,0.75,0.0,0.0,1.7025000000000001,0.25,0.0,90.0,0.0,0.0,0.0,0.0,3.75,6.5,0.0,3.0,0.0,0.0,1.4525,5.5
14,0,0,0.0,0.0,1.4,1,0,90,0,0,0,0,2,2,0,Andre,Onana,4,0.0,0.0,0.3999999999999999,1.0,0.0,0.5,0.0,0.0,1.8,0.5,0.0,90.0,0.0,0.0,0.0,0.0,3.75,5.5,0.0,3.25,0.0,0.0,1.2999999999999998,3.75
15,0,0,0.0,0.0,1.48,3,0,90,0,0,0,0,1,1,0,Andre,Onana,3,0.0,0.0,-1.52,10.0,0.0,0.25,0.0,0.0,2.065,1.25,0.0,90.0,0.0,0.0,0.0,0.0,3.0,3.75,0.0,3.5,0.0,0.0,0.815,4.0
16,0,1,0.0,0.0,2.35,0,0,90,0,0,0,0,8,10,0,Andre,Onana,5,0.0,0.0,2.35,2.0,0.0,0.25,0.0,0.0,1.97,1.25,0.0,90.0,0.0,0.0,0.0,0.0,3.5,4.0,0.0,4.0,0.0,0.0,0.72,3.75
17,0,0,0.0,0.0,1.36,2,0,90,0,0,0,0,3,2,0,Andre,Onana,4,0.0,0.0,-0.6399999999999999,1.0,0.0,0.25,0.0,0.0,1.6475000000000002,1.5,0.0,90.0,0.0,0.0,0.0,0.0,3.5,3.75,0.0,4.0,0.0,0.0,0.14750000000000002,3.5
18,0,0,0.01,0.0,1.68,2,0,90,0,0,0,0,1,1,0,Andre,Onana,5,0.0,-0.01,-0.32000000000000006,1.0,0.0,0.25,0.0025,0.0,1.7175,1.75,0.0,90.0,0.0,0.0,0.0,0.0,3.25,3.5,0.0,4.25,0.0,-0.0025,-0.03249999999999997,3.5
19,0,0,0.01,0.0,0.74,2,0,90,0,0,0,0,0,1,0,Andre,Onana,2,0.0,-0.01,-1.26,2.0,0.0,0.25,0.005,0.0,1.5325000000000002,1.5,0.0,90.0,0.0,0.0,0.0,0.0,3.0,3.5,0.0,4.0,0.0,-0.005,0.03250000000000003,1.5
20,0,0,0.0,0.0,1.36,2,0,90,0,0,0,0,3,2,0,Andre,Onana,5,0.0,0.0,-0.6399999999999999,1.0,0.0,0.0,0.005,0.0,1.2850000000000001,2.0,0.0,90.0,0.0,0.0,0.0,0.0,1.75,1.5,0.0,4.0,0.0,-0.005,-0.7149999999999999,1.25
21,0,0,0.0,0.0,2.1,3,0,90,0,0,0,0,3,1,1,Andre,Onana,3,0.0,0.0,-0.8999999999999999,8.0,0.0,0.0,0.005,0.0,1.47,2.25,0.0,90.0,0.0,0.0,0.0,0.0,1.75,1.25,0.25,3.75,0.0,-0.005,-0.78,3.0
22,0,1,0.0,0.0,1.69,0,0,90,0,0,0,0,4,8,0,Andre,Onana,4,0.0,0.0,1.69,4.0,0.0,0.25,0.0025,0.0,1.4725000000000001,1.75,0.0,90.0,0.0,0.0,0.0,0.0,2.5,3.0,0.25,3.5,0.0,-0.0025,-0.2775,3.75
23,0,0,0.0,0.0,2.49,1,0,90,0,0,0,0,8,4,0,Andre,Onana,5,0.0,0.0,1.4900000000000002,3.0,0.0,0.25,0.0,0.0,1.9100000000000001,1.5,0.0,90.0,0.0,0.0,0.0,0.0,4.5,3.75,0.25,4.25,0.0,0.0,0.41000000000000003,4.0
24,0,0,0.01,0.0,1.74,1,0,90,0,0,0,0,3,3,0,Andre,Onana,2,0.0,-0.01,0.74,2.0,0.0,0.25,0.0025,0.0,2.0050000000000003,1.25,0.0,90.0,0.0,0.0,0.0,0.0,4.5,4.0,0.25,3.5,0.0,-0.0025,0.7550000000000001,4.25
25,0,0,0.0,0.0,1.11,2,0,90,0,0,0,0,3,2,0,Andre,Onana,3,0.0,0.0,-0.8899999999999999,2.0,0.0,0.25,0.0025,0.0,1.7575,1.0,0.0,90.0,0.0,0.0,0.0,0.0,4.5,4.25,0.0,3.5,0.0,-0.0025,0.7575,2.75
26,0,0,0.01,0.0,3.32,3,0,90,0,0,0,0,5,2,0,Andre,Onana,5,0.0,-0.01,0.31999999999999984,11.0,0.0,0.0,0.005,0.0,2.165,1.75,0.0,90.0,0.0,0.0,0.0,0.0,4.75,2.75,0.0,3.75,0.0,-0.005,0.415,4.5
27,0,1,0.01,0.0,1.48,0,0,90,0,0,0,0,6,11,0,Andre,Onana,3,0.0,-0.01,1.48,3.0,0.0,0.25,0.0075,0.0,1.9124999999999999,1.5,0.0,90.0,0.0,0.0,0.0,0.0,4.25,4.5,0.0,3.25,0.0,-0.0075,0.4124999999999999,4.5
28,0,0,0.0,0.0,2.6,1,0,90,0,0,0,0,4,3,0,Andre,Onana,2,0.0,0.0,1.6,2.0,0.0,0.25,0.004999999999999999,0.0,2.1275,1.5,0.0,90.0,0.0,0.0,0.0,0.0,4.5,4.5,0.0,3.25,0.0,-0.004999999999999999,0.6275,4.5
29,0,0,0.0,0.0,3.04,4,0,90,0,0,0,0,6,2,0,Andre,Onana,4,0.0,0.0,-0.96,2.0,0.0,0.25,0.004999999999999999,0.0,2.61,2.0,0.0,90.0,0.0,0.0,0.0,0.0,5.25,4.5,0.0,3.5,0.0,-0.004999999999999999,0.6099999999999999,4.5
30,0,0,0.0,0.0,3.59,2,0,90,0,0,0,0,6,2,1,Andre,Onana,5,0.0,0.0,1.5899999999999999,2.0,0.0,0.25,0.0025,0.0,2.6774999999999998,1.75,0.0,90.0,0.0,0.0,0.0,0.0,5.5,4.5,0.25,3.5,0.0,-0.0025,0.9275,2.25
31,0,0,0.0,0.0,1.75,2,0,90,0,0,0,0,3,2,0,Andre,Onana,3,0.0,0.0,-0.25,1.0,0.0,0.0,0.0,0.0,2.745,2.25,0.0,90.0,0.0,0.0,0.0,0.0,4.75,2.25,0.25,3.5,0.0,0.0,0.4949999999999999,1.75
32,0,0,0.01,0.0,0.77,2,0,90,0,0,0,0,2,1,0,Andre,Onana,2,0.0,-0.01,-1.23,4.0,0.0,0.0,0.0025,0.0,2.2874999999999996,2.5,0.0,90.0,0.0,0.0,0.0,0.0,4.25,1.75,0.25,3.5,0.0,-0.0025,-0.21250000000000008,2.25
33,0,0,0.01,0.0,2.06,1,0,90,0,0,0,0,6,4,0,Andre,Onana,2,0.0,-0.01,1.06,2.0,0.0,0.0,0.005,0.0,2.0425,1.75,0.0,90.0,0.0,0.0,0.0,0.0,4.25,2.25,0.25,3.0,0.0,-0.005,0.2924999999999999,2.25
34,0,0,0.0,0.0,1.47,4,0,90,0,0,0,0,6,2,0,Andre,Onana,4,0.0,0.0,-2.5300000000000002,3.0,0.0,0.0,0.005,0.0,1.5125000000000002,2.25,0.0,90.0,0.0,0.0,0.0,0.0,4.25,2.25,0.0,2.75,0.0,-0.005,-0.7375,2.5
35,0,0,0.0,0.0,1.71,1,0,90,0,0,0,0,5,3,0,Andre,Onana,5,0.0,0.0,0.71,2.0,0.0,0.0,0.005,0.0,1.5025000000000002,2.0,0.0,90.0,0.0,0.0,0.0,0.0,4.75,2.5,0.0,3.25,0.0,-0.005,-0.49750000000000005,2.75
36,0,0,0.0,0.0,2.32,2,0,90,0,0,0,0,5,2,0,Andre,Onana,4,0.0,0.0,0.31999999999999984,7.0,0.0,0.0,0.0025,0.0,1.89,2.0,0.0,90.0,0.0,0.0,0.0,0.0,5.5,2.75,0.0,3.75,0.0,-0.0025,-0.1100000000000001,3.5
37,0,1,0.0,0.0,1.55,0,0,90,0,0,0,0,2,7,0,Andre,Onana,3,0.0,0.0,1.55,,0.0,0.25,0.0,0.0,1.7625,1.75,0.0,90.0,0.0,0.0,0.0,0.0,4.5,3.5,0.0,4.0,0.0,0.0,0.0124999999999999,4.0
0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Bart,Verbruggen,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Bart,Verbruggen,3,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,1.0
2,0,0,0.0,0.0,3.33,3,0,90,0,0,0,0,4,2,0,Bart,Verbruggen,4,0.0,0.0,0.33000000000000007,2.0,0.0,0.0,0.0,0.0,1.11,1.0,0.0,30.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.6666666666666666,0.0,3.0,0.0,0.0,0.11000000000000003,1.3333333333333333
3,0,0,0.0,0.0,1.3,1,0,90,0,0,0,0,2,2,0,Bart,Verbruggen,4,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,1.1575,1.0,0.0,45.0,0.0,0.0,0.0,0.0,1.5,1.0,0.0,3.25,0.0,0.0,0.15750000000000003,1.0
4,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Bart,Verbruggen,4,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.1575,1.0,0.0,45.0,0.0,0.0,0.0,0.0,1.5,1.0,0.0,3.75,0.0,0.0,0.15750000000000003,1.5
5,0,0,0.0,0.0,1.37,1,0,90,0,0,0,0,2,2,0,Bart,Verbruggen,3,0.0,0.0,0.3700000000000001,0.0,0.0,0.0,0.0,0.0,1.5,1.25,0.0,67.5,0.0,0.0,0.0,0.0,2.0,1.5,0.0,3.75,0.0,0.0,0.25000000000000006,1.0
6,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Bart,Verbruggen,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6675,0.5,0.0,45.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.16750000000000004,0.75
7,0,0,0.0,0.0,2.49,2,0,90,0,0,0,0,2,1,0,Bart,Verbruggen,5,0.0,0.0,0.4900000000000002,0.0,0.0,0.0,0.0,0.0,0.9650000000000001,0.75,0.0,45.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,4.25,0.0,0.0,0.21500000000000008,0.75
8,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Bart,Verbruggen,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9650000000000001,0.75,0.0,45.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,4.5,0.0,0.0,0.21500000000000008,0.25
9,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Bart,Verbruggen,3,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.6225,0.5,0.0,22.5,0.0,0.0,0.0,0.0,0.5,0.25,0.0,4.5,0.0,0.0,0.12250000000000005,1.5
10,0,0,0.0,0.0,0.71,1,0,90,0,0,0,0,3,5,0,Bart,Verbruggen,3,0.0,0.0,-0.29000000000000004,0.0,0.0,0.0,0.0,0.0,0.8,0.75,0.0,45.0,0.0,0.0,0.0,0.0,1.25,1.5,0.0,4.0,0.0,0.0,0.050000000000000044,1.25
11,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Bart,Verbruggen,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1775,0.25,0.0,22.5,0.0,0.0,0.0,0.0,0.75,1.25,0.0,3.25,0.0,0.0,-0.07250000000000001,1.5
12,0,0,0.0,0.0,1.69,2,0,90,0,0,0,0,3,1,1,Bart,Verbruggen,2,0.0,0.0,-0.31000000000000005,0.0,0.0,0.0,0.0,0.0,0.6,0.75,0.0,45.0,0.0,0.0,0.0,0.0,1.5,1.5,0.25,2.5,0.0,0.0,-0.15000000000000002,1.5
13,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Bart,Verbruggen,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.75,0.0,45.0,0.0,0.0,0.0,0.0,1.5,1.5,0.25,2.75,0.0,0.0,-0.15000000000000002,0.25
14,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Bart,Verbruggen,2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.4225,0.5,0.0,22.5,0.0,0.0,0.0,0.0,0.75,0.25,0.25,2.5,0.0,0.0,-0.07750000000000001,0.75
15,0,0,0.0,0.0,0.94,1,0,90,0,0,0,0,2,2,0,Bart,Verbruggen,2,0.0,0.0,-0.06000000000000005,3.0,0.0,0.0,0.0,0.0,0.6575,0.75,0.0,45.0,0.0,0.0,0.0,0.0,1.25,0.75,0.25,2.5,0.0,0.0,-0.09250000000000003,1.25
16,0,0,0.0,0.0,2.26,2,0,90,0,0,0,0,6,3,0,Bart,Verbruggen,5,0.0,0.0,0.2599999999999998,2.0,0.0,0.0,0.0,0.0,0.7999999999999999,0.75,0.0,45.0,0.0,0.0,0.0,0.0,2.0,1.25,0.0,3.25,0.0,0.0,0.04999999999999993,1.75
17,0,0,0.0,0.0,1.36,1,0,90,0,0,0,0,2,2,0,Bart,Verbruggen,4,0.0,0.0,0.3600000000000001,0.0,0.0,0.0,0.0,0.0,1.14,1.0,0.0,67.5,0.0,0.0,0.0,0.0,2.5,1.75,0.0,3.25,0.0,0.0,0.13999999999999996,1.75
18,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Bart,Verbruggen,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,1.0,0.0,67.5,0.0,0.0,0.0,0.0,2.5,1.75,0.0,4.0,0.0,0.0,0.13999999999999996,1.25
19,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Bart,Verbruggen,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.905,0.75,0.0,45.0,0.0,0.0,0.0,0.0,2.0,1.25,0.0,4.5,0.0,0.0,0.15499999999999997,0.5
20,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Bart,Verbruggen,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.25,0.0,22.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,4.0,0.0,0.0,0.09000000000000002,0.0
21,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Bart,Verbruggen,2,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.75
22,0,0,0.0,0.0,0.32,1,0,90,0,0,0,0,4,3,0,Bart,Verbruggen,4,0.0,0.0,-0.6799999999999999,0.0,0.0,0.0,0.0,0.0,0.08,0.25,0.0,22.5,0.0,0.0,0.0,0.0,1.0,0.75,0.0,3.25,0.0,0.0,-0.16999999999999998,0.75
23,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Bart,Verbruggen,5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.08,0.25,0.0,22.5,0.0,0.0,0.0,0.0,1.0,0.75,0.0,3.5,0.0,0.0,-0.16999999999999998,2.0
24,0,1,0.0,0.0,0.58,0,0,90,0,0,0,0,1,5,1,Bart,Verbruggen,2,0.0,0.0,0.58,2.0,0.0,0.25,0.0,0.0,0.22499999999999998,0.25,0.0,45.0,0.0,0.0,0.0,0.0,1.25,2.0,0.25,3.25,0.0,0.0,-0.024999999999999994,2.5
25,0,0,0.0,0.0,0.28,1,0,90,0,0,0,0,1,2,0,Bart,Verbruggen,3,0.0,0.0,-0.72,0.0,0.0,0.25,0.0,0.0,0.29500000000000004,0.5,0.0,67.5,0.0,0.0,0.0,0.0,1.5,2.5,0.25,3.5,0.0,0.0,-0.205,1.75
26,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Bart,Verbruggen,3,0.0,0.0,0.0,10.0,0.0,0.25,0.0,0.0,0.215,0.25,0.0,45.0,0.0,0.0,0.0,0.0,0.5,1.75,0.25,3.25,0.0,0.0,-0.035,4.25
27,0,1,0.0,0.0,0.68,0,0,90,0,0,0,0,4,10,0,Bart,Verbruggen,2,0.0,0.0,0.68,4.0,0.0,0.5,0.0,0.0,0.385,0.25,0.0,67.5,0.0,0.0,0.0,0.0,1.5,4.25,0.25,2.5,0.0,0.0,0.135,4.0
28,0,0,0.0,0.0,2.79,2,0,90,0,0,0,0,6,4,0,Bart,Verbruggen,5,0.0,0.0,0.79,6.0,0.0,0.25,0.0,0.0,0.9375,0.75,0.0,67.5,0.0,0.0,0.0,0.0,2.75,4.0,0.0,3.25,0.0,0.0,0.18750000000000003,5.0
29,0,1,0.0,0.0,0.5,0,0,90,0,0,0,0,2,6,0,Bart,Verbruggen,2,0.0,0.0,0.5,2.0,0.0,0.5,0.0,0.0,0.9924999999999999,0.5,0.0,67.5,0.0,0.0,0.0,0.0,3.0,5.0,0.0,3.0,0.0,0.0,0.49250000000000005,5.5
30,0,0,0.0,0.0,3.23,3,0,90,0,0,0,0,4,2,0,Bart,Verbruggen,5,0.0,0.0,0.22999999999999998,2.0,0.0,0.5,0.0,0.0,1.7999999999999998,1.25,0.0,90.0,0.0,0.0,0.0,0.0,4.0,5.5,0.0,3.5,0.0,0.0,0.55,3.5
31,0,0,0.0,0.0,1.7,1,0,90,0,0,0,0,2,2,0,Bart,Verbruggen,2,0.0,0.0,0.7,0.0,0.0,0.25,0.0,0.0,2.055,1.5,0.0,90.0,0.0,0.0,0.0,0.0,3.5,3.5,0.0,3.5,0.0,0.0,0.5549999999999999,2.5
32,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Bart,Verbruggen,5,0.0,0.0,0.0,2.0,0.0,0.25,0.0,0.0,1.3575,1.0,0.0,67.5,0.0,0.0,0.0,0.0,2.0,2.5,0.0,3.5,0.0,0.0,0.3575,1.5
33,0,0,0.0,0.0,2.26,3,0,90,0,0,0,0,3,2,0,Bart,Verbruggen,3,0.0,0.0,-0.7400000000000002,6.0,0.0,0.0,0.0,0.0,1.7974999999999999,1.75,0.0,67.5,0.0,0.0,0.0,0.0,2.25,1.5,0.0,3.75,0.0,0.0,0.04749999999999993,2.5
34,0,1,0.0,0.0,0.06,0,0,90,0,0,0,0,1,6,0,Bart,Verbruggen,5,0.0,0.0,0.06,5.0,0.0,0.25,0.0,0.0,1.005,1.0,0.0,67.5,0.0,0.0,0.0,0.0,1.5,2.5,0.0,3.75,0.0,0.0,0.004999999999999935,3.25
35,0,0,0.0,0.0,2.27,1,0,90,0,0,0,0,7,5,0,Bart,Verbruggen,4,0.0,0.0,1.27,1.0,0.0,0.25,0.0,0.0,1.1475,1.0,0.0,67.5,0.0,0.0,0.0,0.0,2.75,3.25,0.0,4.25,0.0,0.0,0.14749999999999996,3.5
36,0,0,0.0,0.0,1.48,2,0,90,0,0,0,0,4,1,1,Bart,Verbruggen,4,0.0,0.0,-0.52,0.0,0.0,0.25,0.0,0.0,1.5174999999999998,1.5,0.0,90.0,0.0,0.0,0.0,0.0,3.75,3.5,0.25,4.0,0.0,0.0,0.01749999999999996,3.0
37,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,Bart,Verbruggen,4,0.0,0.0,0.0,,0.0,0.25,0.0,0.0,0.9524999999999999,0.75,0.0,67.5,0.0,0.0,0.0,0.0,3.0,3.0,0.25,4.25,0.0,0.0,0.2025,2.0
0,0,1,0.0,0.0,2.73,0,0,90,0,0,0,0,9,12,0,Bernd,Leno,3,0.0,0.0,2.73,2.0,0.0,1.0,0.0,0.0,2.73,0.0,0.0,90.0,0.0,0.0,0.0,0.0,9.0,12.0,0.0,3.0,0.0,0.0,2.73,2.0
1,0,0,0.0,0.0,3.8,3,0,90,0,0,0,0,5,2,0,Bernd,Leno,2,0.0,0.0,0.7999999999999998,5.0,0.0,0.5,0.0,0.0,3.2649999999999997,1.5,0.0,90.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,2.5,0.0,0.0,1.765,3.5
2,0,0,0.0,0.0,3.25,2,0,90,0,0,0,0,8,5,0,Bernd,Leno,5,0.0,0.0,1.25,0.0,0.0,0.3333333333333333,0.0,0.0,3.26,1.6666666666666667,0.0,90.0,0.0,0.0,0.0,0.0,7.333333333333333,6.333333333333333,0.0,3.3333333333333335,0.0,0.0,1.593333333333333,2.3333333333333335
3,0,0,0.0,0.0,2.26,5,0,90,0,0,0,0,0,0,0,Bernd,Leno,5,0.0,0.0,-2.74,6.0,0.0,0.25,0.0,0.0,3.01,2.5,0.0,90.0,0.0,0.0,0.0,0.0,5.5,4.75,0.0,3.75,0.0,0.0,0.5099999999999999,3.25
4,0,1,0.0,0.0,1.28,0,0,90,0,0,0,0,2,6,0,Bernd,Leno,2,0.0,0.0,1.28,10.0,0.0,0.25,0.0,0.0,2.6475,2.5,0.0,90.0,0.0,0.0,0.0,0.0,3.75,3.25,0.0,3.5,0.0,0.0,0.1474999999999999,5.25
5,0,1,0.0,0.0,0.3,0,0,90,0,0,0,0,3,10,0,Bernd,Leno,4,0.0,0.0,0.3,1.0,0.0,0.5,0.0,0.0,1.7725,1.75,0.0,90.0,0.0,0.0,0.0,0.0,3.25,5.25,0.0,4.0,0.0,0.0,0.02249999999999995,4.25
6,0,0,0.0,0.0,1.73,2,0,90,0,0,0,0,2,1,0,Bernd,Leno,4,0.0,0.0,-0.27,2.0,0.0,0.5,0.0,0.0,1.3925,1.75,0.0,90.0,0.0,0.0,0.0,0.0,1.75,4.25,0.0,3.75,0.0,0.0,-0.35750000000000004,4.75
7,0,0,0.0,0.0,0.57,1,0,90,0,0,0,0,2,2,0,Bernd,Leno,2,0.0,0.0,-0.43000000000000005,2.0,0.0,0.5,0.0,0.0,0.97,0.75,0.0,90.0,0.0,0.0,0.0,0.0,2.25,4.75,0.0,3.0,0.0,0.0,0.22,3.75
8,0,0,0.0,0.0,1.51,2,0,90,0,0,0,0,3,2,0,Bernd,Leno,5,0.0,0.0,-0.49,3.0,0.0,0.25,0.0,0.0,1.0274999999999999,1.25,0.0,90.0,0.0,0.0,0.0,0.0,2.5,3.75,0.0,3.75,0.0,0.0,-0.2225,2.0
9,0,0,0.0,0.0,1.32,1,0,90,0,0,0,0,5,3,0,Bernd,Leno,3,0.0,0.0,0.32000000000000006,3.0,0.0,0.0,0.0,0.0,1.2825,1.5,0.0,90.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,3.5,0.0,0.0,-0.21749999999999997,2.5
10,0,0,0.0,0.0,0.69,1,0,90,0,0,0,0,4,3,0,Bernd,Leno,4,0.0,0.0,-0.31000000000000005,2.0,0.0,0.0,0.0,0.0,1.0225,1.25,0.0,90.0,0.0,0.0,0.0,0.0,3.5,2.5,0.0,3.5,0.0,0.0,-0.22749999999999998,2.5
11,0,0,0.0,0.0,3.08,3,0,90,0,0,0,0,4,2,0,Bernd,Leno,5,0.0,0.0,0.08000000000000007,2.0,0.0,0.0,0.0,0.0,1.65,1.75,0.0,90.0,0.0,0.0,0.0,0.0,4.0,2.5,0.0,4.25,0.0,0.0,-0.09999999999999996,2.5
12,0,0,0.0,0.0,1.41,2,0,90,0,0,0,0,4,2,0,Bernd,Leno,3,0.0,0.0,-0.5900000000000001,1.0,0.0,0.0,0.0,0.0,1.625,1.75,0.0,90.0,0.0,0.0,0.0,0.0,4.25,2.5,0.0,3.75,0.0,0.0,-0.12499999999999999,2.0
13,0,0,0.0,0.0,2.22,4,0,90,1,0,0,0,9,1,0,Bernd,Leno,5,0.0,0.0,-1.7799999999999998,6.0,0.0,0.0,0.0,0.0,1.85,2.5,0.0,90.0,0.25,0.0,0.0,0.0,5.25,2.0,0.0,4.25,0.0,0.0,-0.6499999999999999,2.75
14,0,1,0.0,0.0,0.29,0,0,90,0,0,0,0,1,6,0,Bernd,Leno,2,0.0,0.0,0.29,9.0,0.0,0.25,0.0,0.0,1.75,2.25,0.0,90.0,0.25,0.0,0.0,0.0,4.5,2.75,0.0,3.75,0.0,0.0,-0.49999999999999994,4.5
15,0,1,0.0,0.0,1.39,0,0,90,0,0,0,0,5,9,0,Bernd,Leno,4,0.0,0.0,1.39,3.0,0.0,0.5,0.0,0.0,1.3275,1.5,0.0,90.0,0.25,0.0,0.0,0.0,4.75,4.5,0.0,3.5,0.0,0.0,-0.17249999999999993,4.75
16,0,0,0.0,0.0,3.97,3,0,90,0,0,0,0,7,3,0,Bernd,Leno,4,0.0,0.0,0.9700000000000002,1.0,0.0,0.5,0.0,0.0,1.9675,1.75,0.0,90.0,0.25,0.0,0.0,0.0,5.5,4.75,0.0,3.75,0.0,0.0,0.21750000000000008,4.75
17,0,0,0.0,0.0,0.41,2,0,90,0,0,0,0,0,1,0,Bernd,Leno,2,0.0,0.0,-1.59,0.0,0.0,0.5,0.0,0.0,1.5150000000000001,1.25,0.0,90.0,0.0,0.0,0.0,0.0,3.25,4.75,0.0,3.0,0.0,0.0,0.26500000000000007,3.25
18,0,0,0.0,0.0,1.82,3,0,90,0,0,0,0,1,0,1,Bernd,Leno,3,0.0,0.0,-1.18,1.0,0.0,0.25,0.0,0.0,1.8975,2.0,0.0,90.0,0.0,0.0,0.0,0.0,3.25,3.25,0.25,3.25,0.0,0.0,-0.10249999999999998,1.25
19,0,0,0.0,0.0,1.64,1,0,90,0,0,0,0,2,1,1,Bernd,Leno,5,0.0,0.0,0.6399999999999999,2.0,0.0,0.0,0.0,0.0,1.9600000000000002,2.25,0.0,90.0,0.0,0.0,0.0,0.0,2.5,1.25,0.5,3.5,0.0,0.0,-0.29,1.0
20,0,0,0.0,0.0,2.19,1,0,90,0,0,0,0,2,2,0,Bernd,Leno,4,0.0,0.0,1.19,8.0,0.0,0.0,0.0,0.0,1.515,1.75,0.0,90.0,0.0,0.0,0.0,0.0,1.25,1.0,0.5,3.5,0.0,0.0,-0.235,2.75
21,0,1,0.0,0.0,2.15,0,0,90,0,0,0,0,2,8,0,Bernd,Leno,3,0.0,0.0,2.15,1.0,0.0,0.25,0.0,0.0,1.9499999999999997,1.25,0.0,90.0,0.0,0.0,0.0,0.0,1.75,2.75,0.5,3.75,0.0,0.0,0.7,3.0
22,0,0,0.0,0.0,1.68,2,0,90,0,0,0,0,2,1,0,Bernd,Leno,2,0.0,0.0,-0.32000000000000006,3.0,0.0,0.25,0.0,0.0,1.9149999999999998,1.0,0.0,90.0,0.0,0.0,0.0,0.0,2.0,3.0,0.25,3.5,0.0,0.0,0.9149999999999998,3.5
23,0,0,0.0,0.0,1.84,1,0,90,0,0,0,0,4,3,0,Bernd,Leno,3,0.0,0.0,0.8400000000000001,1.0,0.0,0.25,0.0,0.0,1.9649999999999999,1.0,0.0,90.0,0.0,0.0,0.0,0.0,2.5,3.5,0.0,3.0,0.0,0.0,0.965,3.25
