,Assists,Clean_Sheet,xA,xG,xGC,Goals_Conceded,Goals_Scored,Minutes,Own_Goals,Penalites_Missed,Red_Cards,Points,Yellow_Cards,Firstname,Lastname,Fixture_Rating,Delta_Goals,Delta_Assists,Delta_Goals_Conceded,Next_Points,Running_Assists,Running_Clean_Sheet,Running_xA,Running_xG,Running_xGC,Running_Goals_Conceded,Running_Goals_Scored,Running_Minutes,Running_Own_Goals,Running_Penalites_Missed,Running_Red_Cards,Running_Points,Running_Yellow_Cards,Running_Fixture_Rating,Running_Delta_Goals,Running_Delta_Assists,Running_Delta_Goals_Conceded,Running_Next_Points
28,0,0,0.05,0.0,2.6,1,0,90,0,0,0,1,1,Aaron,Bissaka,2,0.0,-0.05,1.6,0.0,0.0,0.0,0.012500000000000002,0.0,0.65,0.25,0.0,22.5,0.0,0.0,0.0,0.25,0.25,3.25,0.0,-0.012500000000000006,0.4,0.25
29,0,0,0.02,0.0,3.04,4,0,90,0,0,0,0,0,Aaron,Bissaka,4,0.0,-0.02,-0.96,4.0,0.0,0.0,0.0175,0.0,1.4100000000000001,1.25,0.0,45.0,0.0,0.0,0.0,0.25,0.25,3.5,0.0,-0.017500000000000005,0.16000000000000003,1.25
30,1,0,0.02,0.0,3.59,2,0,90,0,0,0,4,0,Aaron,Bissaka,5,0.0,0.98,1.5899999999999999,1.0,0.25,0.0,0.022500000000000003,0.0,2.3075,1.75,0.0,67.5,0.0,0.0,0.0,1.25,0.25,3.5,0.0,0.22749999999999998,0.5575,1.5
31,0,0,0.05,0.0,1.75,2,0,90,0,0,0,1,0,Aaron,Bissaka,3,0.0,-0.05,-0.25,1.0,0.25,0.0,0.035,0.0,2.745,2.25,0.0,90.0,0.0,0.0,0.0,1.5,0.25,3.5,0.0,0.21499999999999997,0.495,1.5
32,0,0,0.03,0.0,0.77,2,0,90,0,0,0,1,0,Aaron,Bissaka,2,0.0,-0.03,-1.23,2.0,0.25,0.0,0.030000000000000002,0.0,2.2875,2.5,0.0,90.0,0.0,0.0,0.0,1.5,0.0,3.5,0.0,0.22,-0.21250000000000002,2.0
33,0,0,0.02,0.0,2.06,1,0,90,0,0,0,2,0,Aaron,Bissaka,2,0.0,-0.02,1.06,0.0,0.25,0.0,0.030000000000000002,0.0,2.0425,1.75,0.0,90.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.21999999999999997,0.2925,1.0
34,0,0,0.05,0.0,1.47,4,0,90,0,0,0,0,0,Aaron,Bissaka,4,0.0,-0.05,-2.5300000000000002,2.0,0.0,0.0,0.037500000000000006,0.0,1.5125,2.25,0.0,90.0,0.0,0.0,0.0,1.0,0.0,2.75,0.0,-0.03750000000000003,-0.7375,1.25
35,0,0,0.03,0.0,1.71,1,0,86,0,0,0,2,0,Aaron,Bissaka,5,0.0,-0.03,0.71,1.0,0.0,0.0,0.0325,0.0,1.5025000000000002,2.0,0.0,89.0,0.0,0.0,0.0,1.25,0.0,3.25,0.0,-0.03250000000000003,-0.49750000000000005,1.25
36,0,0,0.16,0.04,2.32,2,0,90,0,0,0,1,0,Aaron,Bissaka,4,-0.04,-0.16,0.31999999999999984,6.0,0.0,0.0,0.065,0.01,1.89,2.0,0.0,89.0,0.0,0.0,0.0,1.25,0.0,3.75,-0.01,-0.06500000000000003,-0.1100000000000001,2.25
37,0,1,0.01,0.0,1.55,0,0,90,0,0,0,6,0,Aaron,Bissaka,3,0.0,-0.01,1.55,,0.0,0.25,0.0625,0.01,1.7625,1.75,0.0,89.0,0.0,0.0,0.0,2.25,0.0,4.0,-0.01,-0.06250000000000003,0.0124999999999999,3.0
0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Adam,Smith,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Adam,Smith,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0
2,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Adam,Smith,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.666666666666667,0.0,0.0,0.0,0.0
3,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Adam,Smith,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
4,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Adam,Smith,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
5,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Adam,Smith,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.25
6,0,0,0.03,0.0,0.58,1,0,7,0,0,0,1,0,Adam,Smith,5,0.0,-0.03,-0.42000000000000004,1.0,0.0,0.0,0.0075,0.0,0.145,0.25,0.0,1.75,0.0,0.0,0.0,0.25,0.0,3.5,0.0,-0.0075,-0.10500000000000001,0.5
7,0,0,0.13,0.0,2.54,3,0,85,0,0,0,1,0,Adam,Smith,3,0.0,-0.13,-0.45999999999999996,0.0,0.0,0.0,0.04,0.0,0.78,1.0,0.0,23.0,0.0,0.0,0.0,0.5,0.0,3.75,0.0,-0.04,-0.22,0.5
8,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Adam,Smith,3,0.0,0.0,0.0,1.0,0.0,0.0,0.04,0.0,0.78,1.0,0.0,23.0,0.0,0.0,0.0,0.5,0.0,3.5,0.0,-0.04,-0.22,0.75
9,0,0,0.0,0.0,0.6,0,0,5,0,0,0,1,0,Adam,Smith,2,0.0,0.0,0.6,0.0,0.0,0.0,0.04,0.0,0.93,1.0,0.0,24.25,0.0,0.0,0.0,0.75,0.0,3.25,0.0,-0.04,-0.07,0.5
10,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Adam,Smith,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0325,0.0,0.785,0.75,0.0,22.5,0.0,0.0,0.0,0.5,0.0,3.25,0.0,-0.0325,0.035,0.5
