,Assists,Clean_Sheet,xA,xG,xGC,Goals_Conceded,Goals_Scored,Minutes,Own_Goals,Penalites_Missed,Red_Cards,Points,Yellow_Cards,Firstname,Lastname,Fixture_Rating,Delta_Goals,Delta_Assists,Delta_Goals_Conceded,Next_Points,Running_Assists,Running_Clean_Sheet,Running_xA,Running_xG,Running_xGC,Running_Goals_Conceded,Running_Goals_Scored,Running_Minutes,Running_Own_Goals,Running_Penalites_Missed,Running_Red_Cards,Running_Points,Running_Yellow_Cards,Running_Fixture_Rating,Running_Delta_Goals,Running_Delta_Assists,Running_Delta_Goals_Conceded,Running_Next_Points
16,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,James,Maddison,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,0.0,0.0,0.0
17,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,James,Maddison,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,0.0,0.0,0.0,0.0
18,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,James,Maddison,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
19,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,James,Maddison,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,0.0,0.0,0.0,0.0
20,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,James,Maddison,4,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,0.0,0.0,0.0,1.75
21,1,0,0.17,0.37,1.47,2,0,87,0,0,0,7,0,James,Maddison,2,-0.37,0.83,-0.53,5.0,0.25,0.0,0.0425,0.0925,0.3675,0.5,0.0,21.75,0.0,0.0,0.0,1.75,0.0,3.0,-0.09250000000000003,0.2075,-0.1325,3.0
22,1,0,0.07,0.11,1.48,1,0,85,0,0,0,5,0,James,Maddison,3,-0.11,0.9299999999999999,0.48,1.0,0.5,0.0,0.060000000000000005,0.12,0.7375,0.75,0.0,43.0,0.0,0.0,0.0,3.0,0.0,3.0,-0.12000000000000002,0.43999999999999995,-0.012500000000000011,3.25
23,0,0,0.16,0.14,1.21,1,0,90,0,0,0,1,1,James,Maddison,3,-0.14,-0.16,0.20999999999999996,2.0,0.5,0.0,0.1,0.155,1.04,1.0,0.0,65.5,0.0,0.0,0.0,3.25,0.25,3.0,-0.15500000000000003,0.39999999999999997,0.03999999999999998,3.75
24,0,0,0.36,0.02,1.39,2,0,85,0,0,0,2,0,James,Maddison,3,-0.02,-0.36,-0.6100000000000001,5.0,0.5,0.0,0.19,0.16,1.3875,1.5,0.0,86.75,0.0,0.0,0.0,3.75,0.25,2.75,-0.16000000000000003,0.30999999999999994,-0.11250000000000004,3.25
25,1,0,0.52,0.0,0.29,1,0,82,0,0,0,5,0,James,Maddison,4,0.0,0.48,-0.71,9.0,0.5,0.0,0.27749999999999997,0.0675,1.0925,1.25,0.0,85.5,0.0,0.0,0.0,3.25,0.25,3.25,-0.06750000000000003,0.22249999999999998,-0.15750000000000003,4.25
26,0,1,0.03,0.72,0.97,0,1,87,0,0,0,9,0,James,Maddison,5,0.28,-0.03,0.97,2.0,0.25,0.25,0.26749999999999996,0.22,0.9649999999999999,1.0,0.25,86.0,0.0,0.0,0.0,4.25,0.25,3.75,0.02999999999999997,-0.01750000000000001,-0.03500000000000003,4.5
27,0,0,0.09,0.13,2.52,3,0,65,0,0,0,2,0,James,Maddison,3,-0.13,-0.09,-0.48,2.0,0.25,0.25,0.25,0.2175,1.2925,1.5,0.25,79.75,0.0,0.0,0.0,4.5,0.0,3.75,0.03249999999999997,-6.938893903907228e-18,-0.20750000000000002,4.5
28,0,0,0.13,0.15,0.36,1,0,67,0,0,0,2,0,James,Maddison,2,-0.15,-0.13,-0.64,2.0,0.25,0.25,0.1925,0.25,1.0350000000000001,1.25,0.25,75.25,0.0,0.0,0.0,4.5,0.0,3.5,-2.7755575615628914e-17,0.057499999999999996,-0.215,3.75
29,0,0,0.1,0.13,0.96,1,0,69,0,0,0,2,0,James,Maddison,4,-0.13,-0.1,-0.040000000000000036,2.0,0.0,0.25,0.0875,0.2825,1.2025000000000001,1.25,0.25,72.0,0.0,0.0,0.0,3.75,0.0,3.5,-0.03250000000000003,-0.0875,-0.047500000000000014,2.0
30,0,0,0.18,0.08,1.43,1,0,75,0,0,0,2,0,James,Maddison,2,-0.08,-0.18,0.42999999999999994,1.0,0.0,0.0,0.125,0.1225,1.3175000000000001,1.5,0.0,69.0,0.0,0.0,0.0,2.0,0.0,2.75,-0.12250000000000004,-0.125,-0.18250000000000005,1.75
31,0,0,0.26,0.05,2.68,3,0,80,0,0,0,1,1,James,Maddison,4,-0.05,-0.26,-0.31999999999999984,2.0,0.0,0.0,0.1675,0.10250000000000001,1.3575,1.5,0.0,72.75,0.0,0.0,0.0,1.75,0.25,3.0,-0.10250000000000004,-0.1675,-0.1425,1.75
32,0,0,0.2,0.04,0.97,3,0,63,0,0,0,2,0,James,Maddison,5,-0.04,-0.2,-2.0300000000000002,1.0,0.0,0.0,0.185,0.075,1.51,2.0,0.0,71.75,0.0,0.0,0.0,1.75,0.25,3.75,-0.07500000000000002,-0.185,-0.49000000000000005,1.5
33,0,0,0.03,0.05,0.29,1,0,27,0,0,0,1,0,James,Maddison,4,-0.05,-0.03,-0.71,1.0,0.0,0.0,0.1675,0.055,1.3425,2.0,0.0,61.25,0.0,0.0,0.0,1.5,0.25,3.75,-0.055000000000000035,-0.1675,-0.6575,1.25
34,0,0,0.02,0.18,0.67,0,0,29,0,0,0,1,0,James,Maddison,5,-0.18,-0.02,0.67,4.0,0.0,0.0,0.1275,0.08,1.1525,1.75,0.0,49.75,0.0,0.0,0.0,1.25,0.25,4.5,-0.08000000000000003,-0.1275,-0.5974999999999999,2.0
35,1,0,0.33,0.6,0.75,1,0,87,0,0,0,4,1,James,Maddison,2,-0.6,0.6699999999999999,-0.25,2.0,0.25,0.0,0.14500000000000002,0.2175,0.6699999999999999,1.25,0.0,51.5,0.0,0.0,0.0,2.0,0.25,4.0,-0.21750000000000003,0.10499999999999998,-0.5800000000000001,2.0
36,0,0,0.09,0.0,2.34,2,0,90,0,0,0,2,0,James,Maddison,5,0.0,-0.09,0.33999999999999986,6.0,0.25,0.0,0.1175,0.2075,1.0125,1.0,0.0,58.25,0.0,0.0,0.0,2.0,0.25,4.0,-0.20750000000000002,0.13249999999999998,0.012499999999999928,3.25
37,1,1,0.36,0.96,0.7,0,0,87,0,0,0,6,0,James,Maddison,2,-0.96,0.64,0.7,,0.5,0.25,0.19999999999999998,0.43499999999999994,1.115,0.75,0.0,73.25,0.0,0.0,0.0,3.25,0.25,3.5,-0.43500000000000005,0.3,0.3649999999999999,4.0
0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,James,McAtee,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,James,McAtee,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,3.0,0.0,0.0,0.0,0.0
2,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,James,McAtee,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,2.6666666666666665,0.0,0.0,0.0,0.0
3,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,James,McAtee,3,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,2.75,0.0,0.0,0.0,0.75
4,0,1,0.01,0.26,1.25,0,0,69,0,0,0,3,0,James,McAtee,5,-0.26,-0.01,1.25,2.0,0.0,0.25,0.0025,0.065,0.3125,0.0,0.0,17.25,0.0,0.0,0.0,0.75,0.0,3.5,-0.065,-0.0025,0.3125,1.25
5,0,0,0.07,0.0,3.07,7,0,74,0,0,0,2,0,James,McAtee,4,0.0,-0.07,-3.93,1.0,0.0,0.25,0.02,0.065,1.08,1.75,0.0,35.75,0.0,0.0,0.0,1.25,0.0,3.5,-0.065,-0.02,-0.67,1.5
6,0,0,0.02,0.03,1.67,2,0,69,0,0,0,1,1,James,McAtee,4,-0.03,-0.02,-0.33000000000000007,1.0,0.0,0.25,0.025,0.07250000000000001,1.4975,2.25,0.0,53.0,0.0,0.0,0.0,1.5,0.25,4.0,-0.07250000000000001,-0.025,-0.7525000000000001,1.75
7,0,0,0.0,0.0,0.39,2,0,24,0,0,0,1,0,James,McAtee,3,0.0,0.0,-1.6099999999999999,5.0,0.0,0.25,0.025,0.07250000000000001,1.595,2.75,0.0,59.0,0.0,0.0,0.0,1.75,0.25,4.0,-0.07250000000000001,-0.025,-1.155,2.25
8,1,0,0.05,0.0,0.98,2,0,77,0,0,0,5,0,James,McAtee,4,0.0,0.95,-1.02,2.0,0.25,0.0,0.035,0.0075,1.5274999999999999,3.25,0.0,61.0,0.0,0.0,0.0,2.25,0.25,3.75,-0.0075,0.215,-1.7225000000000001,2.25
9,0,0,0.01,0.02,1.46,3,0,70,0,0,0,2,0,James,McAtee,5,-0.02,-0.01,-1.54,4.0,0.25,0.0,0.02,0.0125,1.125,2.25,0.0,60.0,0.0,0.0,0.0,2.25,0.25,4.0,-0.0125,0.22999999999999998,-1.125,3.0
10,1,0,0.09,0.1,0.38,1,0,45,0,0,0,4,0,James,McAtee,3,-0.1,0.91,-0.62,2.0,0.5,0.0,0.0375,0.030000000000000002,0.8025,2.0,0.0,54.0,0.0,0.0,0.0,3.0,0.0,3.75,-0.030000000000000002,0.4625,-1.1975,3.25
11,0,0,0.08,0.33,1.54,1,0,84,0,0,0,2,0,James,McAtee,3,-0.33,-0.08,0.54,2.0,0.5,0.0,0.057499999999999996,0.1125,1.0899999999999999,1.75,0.0,69.0,0.0,0.0,0.0,3.25,0.0,3.75,-0.1125,0.4425,-0.66,2.5
12,0,0,0.01,0.09,2.57,3,0,80,0,0,0,2,0,James,McAtee,3,-0.09,-0.01,-0.43000000000000016,1.0,0.25,0.0,0.0475,0.135,1.4874999999999998,2.0,0.0,69.75,0.0,0.0,0.0,2.5,0.0,3.5,-0.135,0.2025,-0.5125000000000001,2.25
13,0,0,0.02,0.0,1.12,3,0,45,0,0,0,1,0,James,McAtee,2,0.0,-0.02,-1.88,2.0,0.25,0.0,0.05,0.13,1.4024999999999999,2.0,0.0,63.5,0.0,0.0,0.0,2.25,0.0,2.75,-0.13,0.2,-0.5975,1.75
14,0,0,0.22,0.19,1.78,2,0,90,0,0,0,2,0,James,McAtee,5,-0.19,-0.22,-0.21999999999999997,8.0,0.0,0.0,0.08249999999999999,0.1525,1.7525,2.25,0.0,74.75,0.0,0.0,0.0,1.75,0.0,3.25,-0.1525,-0.0825,-0.4975,3.25
15,0,1,0.05,0.03,0.52,0,1,80,0,0,0,8,0,James,McAtee,2,0.97,-0.05,0.52,1.0,0.0,0.25,0.075,0.0775,1.4975,2.0,0.25,73.75,0.0,0.0,0.0,3.25,0.0,3.0,0.1725,-0.075,-0.5025000000000001,3.0
16,0,0,0.02,0.0,2.75,2,0,90,0,0,0,1,1,James,McAtee,4,0.0,-0.02,0.75,1.0,0.0,0.25,0.07749999999999999,0.055,1.5425,1.75,0.25,76.25,0.0,0.0,0.0,3.0,0.25,3.25,0.19499999999999998,-0.0775,-0.20750000000000002,3.0
17,0,0,0.03,0.0,0.44,1,0,14,0,0,0,1,0,James,McAtee,5,0.0,-0.03,-0.56,5.0,0.0,0.25,0.08,0.055,1.3725,1.25,0.25,68.5,0.0,0.0,0.0,3.0,0.25,4.0,0.19499999999999998,-0.08,0.12249999999999994,3.75
18,1,0,0.19,0.03,0.63,3,0,90,0,0,0,5,0,James,McAtee,2,-0.03,0.81,-2.37,0.0,0.25,0.25,0.0725,0.015,1.085,1.5,0.25,68.5,0.0,0.0,0.0,3.75,0.25,3.25,0.235,0.17750000000000002,-0.4150000000000001,1.75
19,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,James,McAtee,5,0.0,0.0,0.0,2.0,0.25,0.0,0.06,0.0075,0.9550000000000001,1.5,0.0,48.5,0.0,0.0,0.0,1.75,0.25,4.0,-0.0075,0.19000000000000003,-0.5450000000000002,2.0
20,0,0,0.21,0.1,2.27,2,0,90,0,0,0,2,0,James,McAtee,4,-0.1,-0.21,0.27,7.0,0.25,0.0,0.10749999999999998,0.0325,0.8350000000000002,1.5,0.0,48.5,0.0,0.0,0.0,2.0,0.0,4.0,-0.0325,0.14250000000000002,-0.6650000000000001,3.5
21,0,0,0.03,0.13,1.13,3,1,90,0,0,0,7,0,James,McAtee,4,0.87,-0.03,-1.87,2.0,0.25,0.0,0.1075,0.065,1.0075000000000003,2.0,0.25,67.5,0.0,0.0,0.0,3.5,0.0,3.75,0.185,0.14250000000000002,-0.9925000000000002,2.75
22,0,0,0.12,0.0,1.9,5,0,71,0,0,0,2,0,James,McAtee,5,0.0,-0.12,-3.1,7.0,0.0,0.0,0.09,0.0575,1.3250000000000002,2.5,0.25,62.75,0.0,0.0,0.0,2.75,0.0,4.5,0.1925,-0.09,-1.1750000000000003,4.5
23,0,0,0.0,0.82,1.58,1,1,80,0,0,0,7,0,James,McAtee,2,0.18000000000000005,0.0,0.5800000000000001,2.0,0.0,0.0,0.09,0.2625,1.7200000000000002,2.75,0.5,82.75,0.0,0.0,0.0,4.5,0.0,3.75,0.23750000000000002,-0.09,-1.0300000000000002,4.5
24,0,0,0.07,0.0,2.72,4,0,78,0,0,0,2,0,James,McAtee,3,0.0,-0.07,-1.2799999999999998,2.0,0.0,0.0,0.05499999999999999,0.2375,1.8325,3.25,0.5,79.75,0.0,0.0,0.0,4.5,0.0,3.5,0.2625,-0.055,-1.4175,3.25
25,0,0,0.05,0.2,1.24,1,0,90,0,0,0,2,0,James,McAtee,3,-0.2,-0.05,0.24,1.0,0.0,0.0,0.06,0.255,1.86,2.75,0.25,79.75,0.0,0.0,0.0,3.25,0.0,3.25,-0.0049999999999999906,-0.06,-0.8900000000000001,3.0
26,0,0,0.0,0.03,1.8,5,0,45,0,0,0,1,0,James,McAtee,5,-0.03,0.0,-3.2,1.0,0.0,0.0,0.029999999999999995,0.2625,1.8350000000000004,2.75,0.25,73.25,0.0,0.0,0.0,3.0,0.0,3.25,-0.01249999999999999,-0.030000000000000002,-0.9150000000000001,1.5
27,0,0,0.0,0.0,1.4,2,0,21,0,0,0,1,0,James,McAtee,3,0.0,0.0,-0.6000000000000001,1.0,0.0,0.0,0.029999999999999995,0.0575,1.7900000000000003,3.0,0.0,58.5,0.0,0.0,0.0,1.5,0.0,3.5,-0.0575,-0.030000000000000002,-1.21,1.25
28,0,0,0.0,0.0,0.28,1,0,1,0,0,0,1,0,James,McAtee,3,0.0,0.0,-0.72,2.0,0.0,0.0,0.012499999999999994,0.0575,1.1800000000000002,2.25,0.0,39.25,0.0,0.0,0.0,1.25,0.0,3.5,-0.0575,-0.0125,-1.0700000000000003,1.25
29,0,0,0.08,0.46,0.8,1,0,62,0,0,0,2,0,James,McAtee,5,-0.46,-0.08,-0.19999999999999996,1.0,0.0,0.0,0.019999999999999993,0.1225,1.07,2.25,0.0,32.25,0.0,0.0,0.0,1.25,0.0,4.0,-0.1225,-0.02,-1.1800000000000002,1.25
30,0,0,0.03,0.0,0.0,0,0,14,0,0,0,1,0,James,McAtee,4,0.0,-0.03,0.0,1.0,0.0,0.0,0.027499999999999993,0.115,0.6200000000000001,1.0,0.0,24.5,0.0,0.0,0.0,1.25,0.0,3.75,-0.115,-0.0275,-0.3800000000000002,1.25
31,0,0,0.01,0.0,0.36,2,0,33,0,0,0,1,0,James,McAtee,2,0.0,-0.01,-1.6400000000000001,5.0,0.0,0.0,0.029999999999999992,0.11500000000000002,0.3600000000000001,1.0,0.0,27.5,0.0,0.0,0.0,1.25,0.0,3.5,-0.11500000000000002,-0.03,-0.6400000000000002,2.25
32,1,0,0.68,0.16,2.18,4,0,90,0,0,0,5,0,James,McAtee,2,-0.16,0.31999999999999995,-1.8199999999999998,1.0,0.25,0.0,0.2,0.15500000000000003,0.8350000000000002,1.75,0.0,49.75,0.0,0.0,0.0,2.25,0.0,3.25,-0.15500000000000003,0.04999999999999999,-0.9150000000000003,2.0
33,0,0,0.0,0.0,0.74,2,0,24,0,0,0,1,0,James,McAtee,4,0.0,0.0,-1.26,0.0,0.25,0.0,0.18000000000000002,0.04,0.8200000000000001,2.0,0.0,40.25,0.0,0.0,0.0,2.0,0.0,3.0,-0.04,0.06999999999999999,-1.1800000000000002,1.75
34,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,James,McAtee,4,0.0,0.0,0.0,1.0,0.25,0.0,0.17250000000000001,0.04,0.8200000000000001,2.0,0.0,36.75,0.0,0.0,0.0,1.75,0.0,3.0,-0.04,0.07749999999999999,-1.1800000000000002,1.75
35,0,0,0.01,0.0,0.39,0,0,24,0,0,0,1,0,James,McAtee,2,0.0,-0.01,0.39,0.0,0.25,0.0,0.17250000000000001,0.04,0.8275,1.5,0.0,34.5,0.0,0.0,0.0,1.75,0.0,3.0,-0.04,0.07749999999999999,-0.6725000000000002,0.5
36,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,James,McAtee,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.2825,0.5,0.0,12.0,0.0,0.0,0.0,0.5,0.0,3.25,0.0,-0.0025,-0.21750000000000022,0.25
37,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,James,McAtee,5,0.0,0.0,0.0,,0.0,0.0,0.0025,0.0,0.0975,0.0,0.0,6.0,0.0,0.0,0.0,0.25,0.0,3.5,0.0,-0.0025,0.09749999999999978,0.3333333333333333
0,0,0,0.35,0.22,1.37,1,1,90,0,0,0,9,1,Jarrod,Bowen,3,0.78,-0.35,0.3700000000000001,2.0,0.0,0.0,0.35,0.22,1.37,1.0,1.0,90.0,0.0,0.0,0.0,9.0,1.0,3.0,0.78,-0.35,0.3700000000000001,2.0
1,0,0,0.02,0.38,2.45,1,0,90,0,0,0,2,0,Jarrod,Bowen,4,-0.38,-0.02,1.4500000000000002,12.0,0.0,0.0,0.185,0.3,1.9100000000000001,1.0,0.5,90.0,0.0,0.0,0.0,5.5,0.5,3.5,0.2,-0.185,0.9100000000000001,7.0
2,1,0,0.03,1.28,1.52,1,1,90,0,0,0,12,0,Jarrod,Bowen,3,-0.28,0.97,0.52,7.0,0.3333333333333333,0.0,0.13333333333333333,0.6266666666666666,1.78,1.0,0.6666666666666666,90.0,0.0,0.0,0.0,7.666666666666667,0.3333333333333333,3.3333333333333335,0.04,0.19999999999999998,0.7800000000000001,7.0
3,0,0,0.1,0.5,1.43,1,1,90,0,0,0,7,0,Jarrod,Bowen,2,0.5,-0.1,0.42999999999999994,2.0,0.25,0.0,0.125,0.595,1.6925000000000001,1.0,0.75,90.0,0.0,0.0,0.0,7.5,0.25,3.0,0.155,0.125,0.6925000000000001,5.75
4,0,0,0.03,0.0,3.63,3,0,90,0,0,0,2,0,Jarrod,Bowen,5,0.0,-0.03,0.6299999999999999,7.0,0.25,0.0,0.045,0.54,2.2575000000000003,1.5,0.5,90.0,0.0,0.0,0.0,5.75,0.0,3.5,-0.04000000000000001,0.205,0.7575000000000001,7.0
5,0,0,0.01,0.55,3.06,3,1,90,0,0,0,7,0,Jarrod,Bowen,5,0.44999999999999996,-0.01,0.06000000000000005,9.0,0.25,0.0,0.0425,0.5825,2.41,2.0,0.75,90.0,0.0,0.0,0.0,7.0,0.0,3.75,0.16749999999999998,0.2075,0.41,6.25
6,0,1,0.23,0.71,1.03,0,1,90,0,0,0,9,0,Jarrod,Bowen,2,0.29000000000000004,-0.23,1.03,2.0,0.0,0.25,0.0925,0.44000000000000006,2.2875,1.75,0.75,90.0,0.0,0.0,0.0,6.25,0.0,3.5,0.31,-0.0925,0.5375,5.0
7,0,0,0.01,0.03,1.95,2,0,90,0,0,0,2,0,Jarrod,Bowen,4,-0.03,-0.01,-0.050000000000000044,8.0,0.0,0.25,0.06999999999999999,0.32250000000000006,2.4175,2.0,0.5,90.0,0.0,0.0,0.0,5.0,0.0,4.0,0.1775,-0.07,0.4175,6.5
8,0,0,0.0,0.1,2.02,4,1,90,0,0,0,8,0,Jarrod,Bowen,5,0.9,0.0,-1.98,2.0,0.0,0.25,0.0625,0.34750000000000003,2.015,2.25,0.75,90.0,0.0,0.0,0.0,6.5,0.0,4.0,0.40249999999999997,-0.0625,-0.235,5.25
9,0,0,0.05,0.37,0.82,1,0,90,0,0,0,2,0,Jarrod,Bowen,3,-0.37,-0.05,-0.18000000000000005,7.0,0.0,0.25,0.07250000000000001,0.30250000000000005,1.4549999999999998,1.75,0.5,90.0,0.0,0.0,0.0,5.25,0.0,3.5,0.1975,-0.07250000000000001,-0.29500000000000004,4.75
10,0,0,0.48,0.7,1.4,3,1,90,0,0,0,7,0,Jarrod,Bowen,2,0.30000000000000004,-0.48,-1.6,8.0,0.0,0.0,0.135,0.30000000000000004,1.5474999999999999,2.5,0.5,90.0,0.0,0.0,0.0,4.75,0.0,3.5,0.2,-0.135,-0.9525,6.25
11,0,0,0.03,0.23,1.68,2,1,90,0,0,0,8,0,Jarrod,Bowen,2,0.77,-0.03,-0.32000000000000006,0.0,0.0,0.0,0.14,0.35000000000000003,1.48,2.5,0.75,90.0,0.0,0.0,0.0,6.25,0.0,3.0,0.4,-0.14,-1.02,4.25
12,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Jarrod,Bowen,2,0.0,0.0,0.0,2.0,0.0,0.0,0.14,0.32500000000000007,0.9749999999999999,1.5,0.5,67.5,0.0,0.0,0.0,4.25,0.0,2.25,0.17500000000000002,-0.14,-0.5250000000000001,4.25
13,0,0,0.04,0.39,0.88,1,0,90,0,0,0,2,0,Jarrod,Bowen,4,-0.39,-0.04,-0.12,7.0,0.0,0.0,0.13749999999999998,0.33000000000000007,0.99,1.5,0.5,67.5,0.0,0.0,0.0,4.25,0.0,2.5,0.17,-0.13749999999999998,-0.51,4.25
14,0,0,0.02,0.5,1.74,1,1,90,0,0,0,7,0,Jarrod,Bowen,5,0.5,-0.02,0.74,2.0,0.0,0.0,0.022500000000000013,0.28,1.075,1.0,0.5,67.5,0.0,0.0,0.0,4.25,0.0,3.25,0.22,-0.022500000000000013,0.07499999999999998,2.75
15,0,0,0.22,0.72,2.34,5,0,90,0,0,0,2,0,Jarrod,Bowen,3,-0.72,-0.22,-2.66,8.0,0.0,0.0,0.07,0.4025000000000001,1.24,1.75,0.25,67.5,0.0,0.0,0.0,2.75,0.0,3.5,-0.1525,-0.07,-0.51,4.75
16,0,1,0.05,0.14,0.65,0,1,90,0,0,0,8,0,Jarrod,Bowen,3,0.86,-0.05,0.65,8.0,0.0,0.25,0.08250000000000002,0.43750000000000006,1.4025,1.75,0.5,90.0,0.0,0.0,0.0,4.75,0.0,3.75,0.0625,-0.08250000000000002,-0.34750000000000003,6.25
17,0,1,0.02,0.93,0.7,0,1,87,0,0,0,8,0,Jarrod,Bowen,4,0.06999999999999995,-0.02,0.7,6.0,0.0,0.5,0.07750000000000001,0.5725000000000001,1.3575,1.5,0.75,89.25,0.0,0.0,0.0,6.25,0.0,3.75,0.1775,-0.07750000000000001,-0.1425,6.0
18,1,1,0.55,0.0,2.68,0,0,90,0,0,0,6,0,Jarrod,Bowen,5,0.0,0.44999999999999996,2.68,3.0,0.25,0.75,0.21000000000000002,0.4475000000000001,1.5925,1.25,0.5,89.25,0.0,0.0,0.0,6.0,0.0,3.75,0.05249999999999999,0.03999999999999998,0.3425,6.25
19,0,1,0.12,0.0,2.48,0,0,90,0,0,0,3,0,Jarrod,Bowen,3,0.0,-0.12,2.48,2.0,0.25,1.0,0.18500000000000003,0.26750000000000007,1.6275,0.0,0.5,89.25,0.0,0.0,0.0,6.25,0.0,3.75,0.23249999999999998,0.06499999999999997,1.6275,4.75
20,0,0,0.01,0.36,2.23,2,0,90,0,0,0,2,0,Jarrod,Bowen,2,-0.36,-0.01,0.22999999999999998,1.0,0.25,0.75,0.17500000000000002,0.32250000000000006,2.0225,0.5,0.25,89.25,0.0,0.0,0.0,4.75,0.0,3.5,-0.07250000000000001,0.07499999999999998,1.5225,3.0
21,0,0,0.01,0.27,1.17,1,0,90,0,0,0,1,1,Jarrod,Bowen,3,-0.27,-0.01,0.16999999999999993,2.0,0.25,0.5,0.17250000000000001,0.15750000000000006,2.14,0.75,0.0,90.0,0.0,0.0,0.0,3.0,0.25,3.25,-0.1575,0.07749999999999997,1.3900000000000001,2.0
22,0,0,0.11,0.24,0.8,3,0,90,0,0,0,2,0,Jarrod,Bowen,4,-0.24,-0.11,-2.2,2.0,0.0,0.25,0.0625,0.21750000000000005,1.67,1.5,0.0,90.0,0.0,0.0,0.0,2.0,0.25,3.0,-0.2175,-0.06250000000000001,0.16999999999999993,1.75
23,0,0,0.01,0.06,3.66,6,0,90,0,0,0,2,0,Jarrod,Bowen,5,-0.06,-0.01,-2.34,2.0,0.0,0.0,0.035,0.23250000000000004,1.9649999999999999,3.0,0.0,90.0,0.0,0.0,0.0,1.75,0.25,3.5,-0.23249999999999998,-0.03500000000000002,-1.0350000000000001,1.75
24,0,0,0.04,0.07,2.79,2,0,90,0,0,0,2,0,Jarrod,Bowen,2,-0.07,-0.04,0.79,20.0,0.0,0.0,0.042499999999999996,0.16000000000000006,2.105,3.0,0.0,90.0,0.0,0.0,0.0,1.75,0.25,3.5,-0.16,-0.04250000000000001,-0.8950000000000001,6.5
25,0,0,0.04,0.64,1.12,2,3,90,0,0,0,20,0,Jarrod,Bowen,2,2.36,-0.04,-0.8799999999999999,5.0,0.0,0.0,0.05,0.25250000000000006,2.0925000000000002,3.25,0.75,90.0,0.0,0.0,0.0,6.5,0.0,3.25,0.49749999999999994,-0.05000000000000002,-1.1575,7.25
26,1,0,0.32,0.0,2.73,1,0,90,0,0,0,5,0,Jarrod,Bowen,3,0.0,0.6799999999999999,1.73,2.0,0.25,0.0,0.10250000000000001,0.19250000000000006,2.575,2.75,0.75,90.0,0.0,0.0,0.0,7.25,0.0,3.0,0.5574999999999999,0.14749999999999996,-0.17499999999999993,7.25
27,0,0,0.11,0.06,0.65,2,0,90,0,0,0,2,0,Jarrod,Bowen,2,-0.06,-0.11,-1.35,2.0,0.25,0.0,0.1275,0.19250000000000006,1.8225,1.75,0.75,90.0,0.0,0.0,0.0,7.25,0.0,2.25,0.5574999999999999,0.12249999999999997,0.07250000000000001,7.25
28,0,0,0.39,0.0,0.63,1,0,90,0,0,0,2,0,Jarrod,Bowen,5,0.0,-0.39,-0.37,10.0,0.25,0.0,0.215,0.17500000000000004,1.2825,1.5,0.75,90.0,0.0,0.0,0.0,7.25,0.0,3.0,0.575,0.034999999999999976,-0.2175,4.75
29,1,0,0.01,0.3,4.07,4,1,90,0,0,0,10,0,Jarrod,Bowen,4,0.7,0.99,0.07000000000000028,5.0,0.5,0.0,0.2075,0.09000000000000005,2.02,2.0,0.25,90.0,0.0,0.0,0.0,4.75,0.0,3.5,0.15999999999999998,0.2925,0.020000000000000046,4.75
